% Citation Request
% Murat KOKLU and ILKER ALI OZKAN
% KOKLU, M. and OZKAN, I.A., (2020), "Multiclass Classification of Dry Beans Using Computer Vision and Machine Learning Techniques." Computers and Electronics in Agriculture, 174, 105507. DOI: https://doi.org/10.1016/j.compag.2020.105507
% Citation Request
Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
48959,885.2,358.5,174.6,2.054,0.8735,49648,249.7,0.7096,0.9861,0.7851,0.6964,0.007323,0.001062,0.485,0.996,HOROZ
48960,875.8,341.2,188.8,1.808,0.8331,51176,249.7,0.7874,0.9567,0.8021,0.7317,0.006969,0.001232,0.5354,0.9679,HOROZ
48973,871.9,362,172.8,2.095,0.8787,49545,249.7,0.7839,0.9885,0.8095,0.6898,0.007392,0.001032,0.4758,0.9969,HOROZ
48991,868.7,352.6,177.6,1.986,0.8639,49643,249.8,0.6525,0.9869,0.8158,0.7082,0.007198,0.001117,0.5016,0.996,HOROZ
48992,883.9,366.7,170.9,2.145,0.8847,49645,249.8,0.812,0.9868,0.788,0.6811,0.007485,0.0009934,0.4639,0.9951,HOROZ
48997,877.3,355.2,176.3,2.015,0.8682,49611,249.8,0.7863,0.9876,0.8,0.7032,0.00725,0.001093,0.4944,0.9963,HOROZ
49010,875.3,353.3,177.3,1.992,0.8649,49635,249.8,0.7834,0.9874,0.8038,0.7071,0.007209,0.001111,0.4999,0.9961,HOROZ
49022,880.2,363.5,172.4,2.108,0.8804,49606,249.8,0.5998,0.9882,0.7951,0.6873,0.007415,0.001021,0.4724,0.996,HOROZ
49035,872.7,344.8,184.6,1.868,0.8446,50287,249.9,0.6924,0.9751,0.809,0.7247,0.007032,0.001196,0.5251,0.9809,HOROZ
49099,888,367.9,171.2,2.15,0.8852,49674,250,0.5819,0.9884,0.7824,0.6796,0.007493,0.0009858,0.4618,0.9927,HOROZ
49102,869.6,351.2,179.3,1.958,0.8598,49660,250,0.6197,0.9888,0.816,0.7119,0.007153,0.001133,0.5068,0.9925,HOROZ
49106,891.9,369,170.9,2.16,0.8864,49927,250,0.7619,0.9836,0.7757,0.6776,0.007515,0.0009772,0.4591,0.9916,HOROZ
49158,884.7,368,171,2.153,0.8855,50011,250.2,0.6232,0.9829,0.7892,0.6798,0.007486,0.0009863,0.4622,0.9948,HOROZ
49182,865.1,352.6,178.6,1.974,0.8622,49791,250.2,0.6555,0.9878,0.8258,0.7098,0.007169,0.001122,0.5038,0.9944,HOROZ
49204,897.2,365.5,172.5,2.119,0.8816,49971,250.3,0.6062,0.9847,0.7682,0.6849,0.007428,0.001008,0.469,0.9938,HOROZ
49226,892.3,360.8,175.6,2.055,0.8736,49991,250.4,0.692,0.9847,0.777,0.6938,0.00733,0.001048,0.4814,0.9893,HOROZ
49241,884.8,368,171,2.152,0.8854,49773,250.4,0.6593,0.9893,0.7904,0.6805,0.007473,0.0009884,0.4631,0.9963,HOROZ
49253,869.4,355,177,2.006,0.8669,49835,250.4,0.7819,0.9883,0.8189,0.7054,0.007208,0.001101,0.4975,0.9981,HOROZ
49263,898,372.1,169.2,2.199,0.8906,49987,250.4,0.7477,0.9855,0.7678,0.6731,0.007553,0.0009561,0.453,0.9961,HOROZ
49269,895.2,364.4,172.9,2.108,0.8803,49821,250.5,0.6097,0.9889,0.7725,0.6873,0.007396,0.001018,0.4724,0.9958,HOROZ
49283,876.2,351.1,179.3,1.958,0.8598,49825,250.5,0.6259,0.9891,0.8067,0.7135,0.007124,0.001139,0.5091,0.9969,HOROZ
49286,891.7,371.9,170.1,2.186,0.8892,50023,250.5,0.668,0.9853,0.7789,0.6736,0.007546,0.0009582,0.4537,0.9919,HOROZ
49304,898,362,174.9,2.069,0.8755,50009,250.6,0.6864,0.9859,0.7684,0.6921,0.007342,0.001039,0.479,0.9912,HOROZ
49321,874.4,351.7,179.7,1.957,0.8596,49963,250.6,0.7112,0.9872,0.8106,0.7126,0.00713,0.001134,0.5078,0.9938,HOROZ
49386,856.8,344.5,183.2,1.881,0.847,49901,250.8,0.8008,0.9897,0.8453,0.7279,0.006976,0.001208,0.5298,0.9966,HOROZ
49387,893,364.8,174.1,2.096,0.8789,50004,250.8,0.7152,0.9877,0.7782,0.6873,0.007387,0.001017,0.4724,0.9903,HOROZ
49389,869.2,358.5,176.7,2.028,0.87,50103,250.8,0.8204,0.9857,0.8215,0.6996,0.007258,0.001072,0.4894,0.9927,HOROZ
49391,881.8,366.8,172.1,2.132,0.8831,50001,250.8,0.7708,0.9878,0.7982,0.6836,0.007427,0.001,0.4673,0.9962,HOROZ
49392,883.4,361.3,175.7,2.056,0.8737,50089,250.8,0.6372,0.9861,0.7954,0.6941,0.007315,0.001047,0.4818,0.9904,HOROZ
49416,888.4,370.6,171.2,2.165,0.8869,50013,250.8,0.5954,0.9881,0.7868,0.6769,0.007499,0.0009711,0.4582,0.992,HOROZ
49417,889.7,369.6,171.4,2.156,0.8859,49965,250.8,0.7169,0.989,0.7845,0.6787,0.007479,0.000979,0.4607,0.9933,HOROZ
49421,867.5,344.4,184.3,1.869,0.8449,50025,250.8,0.6503,0.9879,0.8252,0.7283,0.00697,0.001209,0.5304,0.9915,HOROZ
49426,893.2,361,175.1,2.062,0.8745,49964,250.9,0.6015,0.9892,0.7785,0.6949,0.007304,0.00105,0.4828,0.9955,HOROZ
49434,888.1,366.9,172.1,2.132,0.8832,49997,250.9,0.5959,0.9887,0.7877,0.6837,0.007423,0.001001,0.4675,0.9969,HOROZ
49450,886.6,361.3,175.2,2.062,0.8745,50056,250.9,0.6156,0.9879,0.7905,0.6945,0.007306,0.001049,0.4823,0.9945,HOROZ
49466,869.6,361.5,175,2.066,0.875,49943,251,0.8193,0.9904,0.822,0.6942,0.007308,0.001047,0.4819,0.9955,HOROZ
49468,884.9,375,168.5,2.225,0.8933,49944,251,0.8282,0.9905,0.7939,0.6692,0.007581,0.0009378,0.4478,0.9965,HOROZ
49468,884.3,352.4,180,1.958,0.8597,50140,251,0.642,0.9866,0.7949,0.7123,0.007123,0.001131,0.5073,0.9932,HOROZ
49470,863.9,338.2,187.7,1.802,0.8319,50100,251,0.8262,0.9874,0.833,0.742,0.006837,0.001278,0.5506,0.9921,HOROZ
49482,873.3,357,177.6,2.01,0.8675,50075,251,0.6375,0.9882,0.8153,0.7031,0.007215,0.001087,0.4943,0.9936,HOROZ
49491,873.3,352.3,180.2,1.955,0.8593,49949,251,0.7266,0.9908,0.8154,0.7126,0.007118,0.001132,0.5077,0.9927,HOROZ
49498,876.9,362.7,175,2.073,0.876,50137,251,0.6838,0.9873,0.8089,0.6921,0.007328,0.001037,0.479,0.993,HOROZ
49513,866.9,352.2,180.3,1.953,0.8589,50023,251.1,0.8279,0.9898,0.8279,0.7129,0.007113,0.001133,0.5082,0.9925,HOROZ
49518,865,347.1,182.3,1.904,0.8509,50133,251.1,0.807,0.9877,0.8317,0.7234,0.00701,0.001184,0.5233,0.9961,HOROZ
49521,893.5,372.4,170.6,2.183,0.8889,50160,251.1,0.6065,0.9873,0.7796,0.6742,0.007521,0.0009585,0.4545,0.9924,HOROZ
49531,886,370.3,171.1,2.164,0.8868,50060,251.1,0.651,0.9894,0.793,0.6782,0.007476,0.0009755,0.4599,0.9952,HOROZ
49543,872.8,358.3,176.7,2.027,0.8699,50101,251.2,0.7527,0.9889,0.8172,0.7011,0.007231,0.001077,0.4915,0.9963,HOROZ
49561,873.2,354.1,179.6,1.972,0.8619,50090,251.2,0.7354,0.9894,0.8168,0.7093,0.007145,0.001116,0.5032,0.9924,HOROZ
49564,865.2,330.5,191.6,1.725,0.8148,50308,251.2,0.7092,0.9852,0.832,0.7601,0.006668,0.001373,0.5778,0.9966,HOROZ
49573,880.6,350.3,181.4,1.931,0.8555,50084,251.2,0.617,0.9898,0.8034,0.7172,0.007067,0.001153,0.5143,0.9932,HOROZ
49574,888.9,362.9,174.2,2.084,0.8773,50172,251.2,0.6167,0.9881,0.7885,0.6922,0.007321,0.001037,0.4792,0.9983,HOROZ
49605,922.9,377.1,169.8,2.222,0.893,50498,251.3,0.5778,0.9823,0.7319,0.6664,0.007603,0.0009248,0.4441,0.9866,HOROZ
49606,861.3,349.7,181.2,1.93,0.8553,50112,251.3,0.8173,0.9899,0.8404,0.7186,0.00705,0.00116,0.5164,0.9965,HOROZ
49613,870.4,329.7,196.5,1.678,0.8031,51012,251.3,0.6428,0.9726,0.823,0.7624,0.006645,0.001385,0.5812,0.9754,HOROZ
49640,880.8,344.2,184.8,1.863,0.8437,50388,251.4,0.6711,0.9852,0.804,0.7304,0.006934,0.001217,0.5335,0.9937,HOROZ
49667,905.5,371.2,171.1,2.169,0.8874,50274,251.5,0.6552,0.9879,0.7613,0.6775,0.007473,0.0009712,0.459,0.9957,HOROZ
49718,892,372.3,171.3,2.174,0.8879,50426,251.6,0.6619,0.986,0.7853,0.6759,0.007488,0.0009637,0.4568,0.9928,HOROZ
49730,883.8,365.6,174,2.101,0.8795,50401,251.6,0.6747,0.9867,0.8,0.6882,0.007353,0.001017,0.4736,0.9951,HOROZ
49730,879.9,365.8,173.6,2.108,0.8803,50263,251.6,0.7894,0.9894,0.8071,0.6878,0.007356,0.001016,0.4731,0.9972,HOROZ
49730,879.9,365.8,173.6,2.108,0.8803,50263,251.6,0.7894,0.9894,0.8071,0.6878,0.007356,0.001016,0.4731,0.9972,HOROZ
49734,880.7,357.1,177.8,2.008,0.8672,50404,251.6,0.7486,0.9867,0.8057,0.7047,0.00718,0.001092,0.4966,0.9974,HOROZ
49739,874.5,362.5,176,2.059,0.8742,50222,251.7,0.7458,0.9904,0.8174,0.6943,0.007287,0.001044,0.482,0.9926,HOROZ
49763,888.4,366.2,173.3,2.113,0.8809,50347,251.7,0.6882,0.9884,0.7923,0.6874,0.007359,0.001013,0.4725,0.9982,HOROZ
49783,911.1,375,171,2.193,0.89,50523,251.8,0.8507,0.9854,0.7536,0.6714,0.007533,0.0009441,0.4508,0.9884,HOROZ
49803,893.3,368.7,172.6,2.136,0.8837,50423,251.8,0.5854,0.9877,0.7843,0.6829,0.007404,0.0009934,0.4664,0.9963,HOROZ
49815,909.7,384.3,165.5,2.322,0.9025,50364,251.8,0.7669,0.9891,0.7564,0.6553,0.007715,0.0008774,0.4294,0.9969,HOROZ
49820,892.4,370.2,171.9,2.154,0.8857,50333,251.9,0.6302,0.9898,0.7862,0.6803,0.007432,0.0009817,0.4628,0.9969,HOROZ
49825,907.2,368.7,173.4,2.127,0.8825,50720,251.9,0.7475,0.9824,0.7607,0.6831,0.0074,0.0009941,0.4667,0.9924,HOROZ
49825,902.3,374.1,171.2,2.186,0.8892,50472,251.9,0.8119,0.9872,0.7691,0.6732,0.007509,0.0009515,0.4532,0.9906,HOROZ
49839,878.7,363.5,175,2.077,0.8765,50305,251.9,0.6603,0.9907,0.8111,0.6931,0.007293,0.001038,0.4803,0.9978,HOROZ
49870,882.2,334.7,195.9,1.709,0.8109,51337,252,0.6713,0.9714,0.8053,0.7528,0.006712,0.00133,0.5668,0.9686,HOROZ
49900,882.4,369.4,173.1,2.134,0.8834,50428,252.1,0.7853,0.9895,0.8053,0.6824,0.007402,0.0009901,0.4657,0.9937,HOROZ
49914,898.4,362.1,177.7,2.038,0.8713,50702,252.1,0.6027,0.9845,0.7771,0.6962,0.007255,0.001051,0.4847,0.9877,HOROZ
49925,896,354.4,180,1.969,0.8614,50708,252.1,0.6196,0.9846,0.7815,0.7114,0.007098,0.001122,0.5061,0.9964,HOROZ
49932,912.1,359.9,178.5,2.016,0.8684,50696,252.1,0.8464,0.9849,0.7543,0.7007,0.007207,0.001072,0.491,0.99,HOROZ
49949,878.3,357.2,178.8,1.998,0.8658,50449,252.2,0.6185,0.9901,0.8138,0.706,0.007151,0.001096,0.4984,0.996,HOROZ
50024,891.3,374.3,170.7,2.192,0.8899,50626,252.4,0.7146,0.9881,0.7914,0.6743,0.007482,0.0009542,0.4547,0.9967,HOROZ
50040,915.9,370,174.4,2.122,0.882,50860,252.4,0.5959,0.9839,0.7496,0.6822,0.007394,0.0009878,0.4654,0.9875,HOROZ
50043,894.4,357.3,179.9,1.986,0.864,50848,252.4,0.6224,0.9842,0.7861,0.7064,0.00714,0.001097,0.499,0.9912,HOROZ
50058,889.8,370.3,173.3,2.137,0.8838,50675,252.5,0.5912,0.9878,0.7945,0.6818,0.007397,0.0009861,0.4649,0.9935,HOROZ
50075,891,362.4,176.8,2.05,0.873,50735,252.5,0.6105,0.987,0.7926,0.6967,0.007238,0.001052,0.4854,0.9952,HOROZ
50079,969.9,367.5,175.3,2.097,0.879,51359,252.5,0.6219,0.9751,0.669,0.687,0.007339,0.001009,0.472,0.9898,HOROZ
50105,892.4,371.8,172.3,2.157,0.8861,50705,252.6,0.5909,0.9882,0.7906,0.6793,0.007421,0.0009746,0.4614,0.9955,HOROZ
50107,913,387.3,165.3,2.343,0.9044,50690,252.6,0.5825,0.9885,0.7554,0.6521,0.00773,0.0008624,0.4253,0.9966,HOROZ
50108,915.6,381.3,168.2,2.267,0.8974,50914,252.6,0.6291,0.9842,0.7511,0.6623,0.007611,0.0009035,0.4387,0.9944,HOROZ
50122,891.9,375.6,171.1,2.195,0.8902,50540,252.6,0.8245,0.9917,0.7918,0.6726,0.007494,0.0009458,0.4523,0.9928,HOROZ
50131,883.3,362.2,177.5,2.04,0.8717,50698,252.6,0.6157,0.9888,0.8075,0.6976,0.007224,0.001055,0.4867,0.993,HOROZ
50146,883.6,358.8,179.9,1.994,0.8651,50997,252.7,0.777,0.9833,0.8072,0.7043,0.007154,0.001086,0.4961,0.989,HOROZ
50151,866.5,348.2,184.4,1.889,0.8483,50630,252.7,0.8367,0.9905,0.8395,0.7257,0.006943,0.001188,0.5266,0.9947,HOROZ
50157,895.9,364.4,176.5,2.065,0.8749,50878,252.7,0.6746,0.9858,0.7852,0.6935,0.007265,0.001037,0.481,0.9932,HOROZ
50169,935.3,383,173.4,2.209,0.8917,52625,252.7,0.7615,0.9533,0.7207,0.6599,0.007634,0.000893,0.4355,0.9621,HOROZ
50170,872.2,355.3,180.2,1.972,0.8619,50757,252.7,0.7691,0.9884,0.8287,0.7113,0.007082,0.001118,0.5059,0.9977,HOROZ
50173,881.7,370.3,173.3,2.137,0.8837,50545,252.7,0.8103,0.9926,0.8111,0.6826,0.00738,0.0009881,0.4659,0.9955,HOROZ
50181,880.9,365.3,175.5,2.082,0.8771,50724,252.8,0.744,0.9893,0.8126,0.692,0.00728,0.001029,0.4788,0.9967,HOROZ
50181,880.9,365.3,175.5,2.082,0.8771,50724,252.8,0.744,0.9893,0.8126,0.692,0.00728,0.001029,0.4788,0.9967,HOROZ
50186,891.4,339.8,189.6,1.792,0.8299,51060,252.8,0.7229,0.9829,0.7936,0.744,0.00677,0.00128,0.5535,0.9921,HOROZ
50189,883.4,367.1,174.4,2.105,0.88,50787,252.8,0.6427,0.9882,0.8082,0.6886,0.007315,0.001014,0.4741,0.9981,HOROZ
50190,880.3,361.2,178.2,2.027,0.8698,50882,252.8,0.772,0.9864,0.8138,0.6998,0.007197,0.001065,0.4897,0.9927,HOROZ
50206,901.1,374.2,172.7,2.167,0.8871,50896,252.8,0.7189,0.9864,0.7771,0.6756,0.007454,0.0009581,0.4565,0.9891,HOROZ
50217,889.2,360,182.1,1.977,0.8627,51848,252.9,0.708,0.9685,0.798,0.7024,0.007169,0.001076,0.4933,0.9755,HOROZ
50221,877.9,354.9,180.9,1.962,0.8604,50810,252.9,0.6308,0.9884,0.8188,0.7125,0.007067,0.001123,0.5076,0.996,HOROZ
50232,884.5,364.2,176.9,2.059,0.8742,50868,252.9,0.6058,0.9875,0.8069,0.6944,0.007251,0.00104,0.4821,0.9928,HOROZ
50247,890.1,355.6,181.4,1.96,0.86,51108,252.9,0.723,0.9832,0.797,0.7113,0.007077,0.001118,0.506,0.9916,HOROZ
50253,873,354.1,181.4,1.952,0.8589,50859,253,0.6416,0.9881,0.8286,0.7144,0.007046,0.001132,0.5104,0.9964,HOROZ
50274,886.4,364.6,176.3,2.068,0.8753,50886,253,0.7146,0.988,0.8041,0.694,0.007251,0.001038,0.4816,0.9962,HOROZ
50278,882.9,362,178.6,2.026,0.8697,50965,253,0.7576,0.9865,0.8105,0.699,0.007199,0.00106,0.4886,0.9901,HOROZ
50299,895.2,366.7,176.3,2.079,0.8768,50964,253.1,0.668,0.987,0.7887,0.6901,0.007291,0.00102,0.4762,0.9903,HOROZ
50300,891.2,363,177.6,2.044,0.8721,50981,253.1,0.6876,0.9866,0.7958,0.6972,0.007217,0.001052,0.486,0.9933,HOROZ
50303,896.9,369.1,174.7,2.113,0.8809,50789,253.1,0.5961,0.9904,0.7859,0.6857,0.007337,0.001,0.4701,0.9934,HOROZ
50344,905.8,372.4,173.3,2.149,0.8851,51023,253.2,0.5806,0.9867,0.771,0.6798,0.007398,0.0009746,0.4621,0.9932,HOROZ
50362,875,363.3,177.2,2.05,0.873,50827,253.2,0.8152,0.9909,0.8265,0.697,0.007214,0.00105,0.4858,0.9959,HOROZ
50362,898.2,361,178.7,2.021,0.8689,51020,253.2,0.7473,0.9871,0.7844,0.7015,0.007168,0.001071,0.4921,0.9943,HOROZ
50367,878.4,339.1,192,1.766,0.8242,51272,253.2,0.6628,0.9823,0.8204,0.7468,0.006732,0.001292,0.5578,0.985,HOROZ
50394,1026,373.4,172.7,2.162,0.8866,52528,253.3,0.6435,0.9594,0.602,0.6785,0.007409,0.0009683,0.4603,0.9951,HOROZ
50396,883.2,351.9,183.4,1.919,0.8535,51170,253.3,0.7079,0.9849,0.8118,0.7198,0.006983,0.001157,0.5182,0.9945,HOROZ
50399,902.4,340.2,193.4,1.759,0.8227,52174,253.3,0.7551,0.966,0.7777,0.7447,0.006749,0.001281,0.5546,0.9756,HOROZ
50424,882.3,354.9,182.5,1.945,0.8576,51218,253.4,0.6868,0.9845,0.814,0.714,0.007038,0.001128,0.5097,0.9912,HOROZ
50426,882.9,357.8,181.1,1.976,0.8624,51061,253.4,0.7351,0.9876,0.8129,0.7082,0.007096,0.001101,0.5015,0.9907,HOROZ
50483,885.1,361.1,178.6,2.021,0.8691,51102,253.5,0.6948,0.9879,0.8099,0.7021,0.007153,0.001072,0.493,0.9964,HOROZ
50485,869.9,343.2,190.5,1.802,0.8318,51182,253.5,0.6218,0.9864,0.8384,0.7388,0.006798,0.001249,0.5458,0.9834,HOROZ
50501,910,359.9,179.6,2.004,0.8666,51274,253.6,0.6224,0.9849,0.7664,0.7045,0.007127,0.001083,0.4964,0.9945,HOROZ
50513,929.2,382.9,169.2,2.263,0.897,51406,253.6,0.6001,0.9826,0.7352,0.6624,0.00758,0.0009001,0.4388,0.9928,HOROZ
50523,885.3,360.8,179.3,2.012,0.8677,51122,253.6,0.8063,0.9883,0.8101,0.703,0.007141,0.001076,0.4943,0.9942,HOROZ
50541,887.8,364.4,177.1,2.058,0.874,51102,253.7,0.6166,0.989,0.8059,0.6961,0.00721,0.001044,0.4846,0.9972,HOROZ
50542,914.9,376.2,172.4,2.183,0.8889,51326,253.7,0.6579,0.9847,0.7587,0.6744,0.007443,0.0009495,0.4548,0.9925,HOROZ
50543,905.5,375.3,172.9,2.171,0.8875,51187,253.7,0.822,0.9874,0.7746,0.6759,0.007426,0.000956,0.4568,0.9916,HOROZ
50547,893.5,369.3,176.2,2.096,0.8789,51305,253.7,0.8049,0.9852,0.7956,0.687,0.007306,0.001004,0.4719,0.9893,HOROZ
50563,864.6,335.6,197.8,1.696,0.8078,52100,253.7,0.6827,0.9705,0.8501,0.756,0.006638,0.001337,0.5715,0.9695,HOROZ
50571,960.3,391,166.3,2.35,0.905,51734,253.7,0.5734,0.9775,0.6892,0.649,0.007731,0.0008462,0.4213,0.9901,HOROZ
50573,883.7,366.4,177.8,2.061,0.8744,51154,253.8,0.8026,0.9886,0.8139,0.6926,0.007244,0.001028,0.4797,0.9887,HOROZ
50580,871.3,348.5,186.7,1.867,0.8445,51298,253.8,0.7935,0.986,0.8373,0.7282,0.00689,0.001195,0.5302,0.9899,HOROZ
50583,1054,350.2,185.2,1.892,0.8488,52449,253.8,0.7717,0.9644,0.5718,0.7246,0.006924,0.001177,0.5251,0.9932,HOROZ
50590,920.8,372.3,173.9,2.141,0.8842,51320,253.8,0.6304,0.9858,0.7498,0.6818,0.007358,0.0009807,0.4648,0.9953,HOROZ
50590,883.7,350.8,184.3,1.903,0.8509,51232,253.8,0.7209,0.9875,0.8141,0.7235,0.006934,0.001172,0.5234,0.9963,HOROZ
50634,900.8,367.9,176.4,2.086,0.8776,51393,253.9,0.6282,0.9852,0.7841,0.6901,0.007266,0.001017,0.4762,0.9934,HOROZ
50634,892.4,366.3,177,2.069,0.8754,51401,253.9,0.7189,0.9851,0.799,0.6932,0.007234,0.00103,0.4805,0.9943,HOROZ
50641,888.6,359.8,179.8,2.001,0.8662,51236,253.9,0.6234,0.9884,0.8059,0.7057,0.007105,0.001087,0.498,0.9967,HOROZ
50643,908.1,385.1,168.2,2.289,0.8996,51253,253.9,0.7038,0.9881,0.7718,0.6594,0.007604,0.0008868,0.4348,0.9955,HOROZ
50647,899.1,370.1,175.9,2.103,0.8798,51431,253.9,0.7313,0.9848,0.7873,0.6862,0.007307,0.0009992,0.4708,0.9904,HOROZ
50654,879.9,357.2,181.4,1.969,0.8615,51251,254,0.6349,0.9884,0.8221,0.7109,0.007052,0.001111,0.5054,0.9952,HOROZ
50665,882.4,351.3,185,1.899,0.8502,51397,254,0.6359,0.9858,0.8177,0.7229,0.006934,0.001168,0.5226,0.9926,HOROZ
50698,854.9,328.9,197.1,1.669,0.8006,51211,254.1,0.8017,0.99,0.8716,0.7724,0.006488,0.001425,0.5966,0.9956,HOROZ
50701,917.3,373.3,174.5,2.139,0.884,51402,254.1,0.578,0.9864,0.7571,0.6806,0.007363,0.0009744,0.4632,0.9908,HOROZ
50702,892.1,363.7,178.5,2.037,0.8712,51307,254.1,0.6156,0.9882,0.8005,0.6987,0.007172,0.001054,0.4882,0.9943,HOROZ
50702,910.4,379.6,171.6,2.212,0.892,51298,254.1,0.7235,0.9884,0.7688,0.6694,0.007486,0.0009272,0.4481,0.9912,HOROZ
50709,895.1,361.3,179.4,2.013,0.868,51399,254.1,0.6684,0.9866,0.7953,0.7033,0.007125,0.001075,0.4946,0.996,HOROZ
50709,894.4,366.5,177.6,2.064,0.8748,51402,254.1,0.6262,0.9865,0.7965,0.6933,0.007228,0.00103,0.4807,0.992,HOROZ
50714,896.5,373.6,173.9,2.148,0.8851,51216,254.1,0.725,0.9902,0.7929,0.6801,0.007367,0.0009725,0.4626,0.9938,HOROZ
50759,901.5,375.8,172.8,2.175,0.888,51308,254.2,0.8107,0.9893,0.7849,0.6764,0.007404,0.0009561,0.4575,0.9949,HOROZ
50761,901.8,380.2,170.4,2.231,0.8939,51229,254.2,0.6969,0.9909,0.7843,0.6687,0.007489,0.0009238,0.4472,0.9977,HOROZ
50764,885.3,365.9,177.4,2.062,0.8746,51219,254.2,0.604,0.9911,0.8139,0.6948,0.007209,0.001036,0.4827,0.9954,HOROZ
50769,881.3,352.3,184.6,1.909,0.8517,51334,254.2,0.7498,0.989,0.8214,0.7216,0.00694,0.001161,0.5208,0.9939,HOROZ
50771,903.5,375,172.8,2.171,0.8876,51292,254.3,0.786,0.9898,0.7816,0.6779,0.007387,0.0009624,0.4596,0.9975,HOROZ
50771,903.5,375,172.8,2.171,0.8876,51292,254.3,0.786,0.9898,0.7816,0.6779,0.007387,0.0009624,0.4596,0.9975,HOROZ
50781,907.1,367,178.1,2.061,0.8743,51606,254.3,0.6305,0.984,0.7755,0.6929,0.007227,0.001027,0.4801,0.9892,HOROZ
50789,878,361.4,179.8,2.01,0.8674,51342,254.3,0.7185,0.9892,0.828,0.7036,0.007116,0.001076,0.4951,0.995,HOROZ
50797,974.2,375.4,173.5,2.164,0.8868,51745,254.3,0.5862,0.9817,0.6726,0.6775,0.00739,0.0009602,0.459,0.9932,HOROZ
50797,889.8,367.6,176.9,2.078,0.8766,51321,254.3,0.8017,0.9898,0.8062,0.6918,0.007237,0.001022,0.4786,0.9944,HOROZ
50824,899.9,366.8,178.4,2.056,0.8737,51974,254.4,0.7387,0.9779,0.7887,0.6935,0.007217,0.00103,0.4809,0.9888,HOROZ
50832,887.4,366.2,178,2.057,0.8739,51485,254.4,0.8044,0.9873,0.8112,0.6947,0.007204,0.001035,0.4827,0.9928,HOROZ
50833,899,362.4,179.7,2.016,0.8683,51604,254.4,0.809,0.9851,0.7904,0.7021,0.007128,0.001068,0.4929,0.9938,HOROZ
50836,923.6,358.5,181.4,1.976,0.8626,51671,254.4,0.8048,0.9838,0.7489,0.7096,0.007052,0.001103,0.5036,0.9953,HOROZ
50855,893,364.2,179.3,2.031,0.8704,51595,254.5,0.7208,0.9857,0.8014,0.6986,0.007162,0.001052,0.4881,0.9913,HOROZ
50861,902.8,378,172.1,2.197,0.8904,51490,254.5,0.5904,0.9878,0.7841,0.6731,0.007433,0.0009414,0.4531,0.9956,HOROZ
50887,933.6,372.7,176.8,2.108,0.8804,52212,254.5,0.5788,0.9746,0.7337,0.6829,0.007325,0.0009827,0.4664,0.9832,HOROZ
50901,914.4,375.1,173.7,2.159,0.8863,51573,254.6,0.6029,0.987,0.765,0.6787,0.00737,0.0009643,0.4606,0.9944,HOROZ
50908,876.8,354.3,183.9,1.927,0.8548,51591,254.6,0.682,0.9868,0.8321,0.7186,0.00696,0.001144,0.5163,0.9948,HOROZ
50937,891.9,369.6,176.4,2.095,0.8787,51596,254.7,0.6087,0.9872,0.8046,0.689,0.007256,0.001009,0.4747,0.9946,HOROZ
50954,895.2,358.9,184.4,1.947,0.8579,52105,254.7,0.6811,0.9779,0.7991,0.7096,0.007044,0.001102,0.5036,0.9802,HOROZ
50973,901.1,347.4,189.5,1.833,0.8381,51881,254.8,0.7747,0.9825,0.7889,0.7334,0.006815,0.001216,0.5379,0.9859,HOROZ
50975,894.8,369.5,177.7,2.079,0.8767,51620,254.8,0.6023,0.9875,0.8,0.6895,0.007248,0.001011,0.4755,0.9885,HOROZ
50979,888.7,360.2,181.1,1.989,0.8644,51682,254.8,0.682,0.9864,0.8111,0.7072,0.007067,0.00109,0.5001,0.9947,HOROZ
50994,889.6,350.5,186.2,1.883,0.8472,51788,254.8,0.6626,0.9847,0.8096,0.727,0.006873,0.001184,0.5285,0.995,HOROZ
51005,879,351.1,186.7,1.88,0.8469,51834,254.8,0.7937,0.984,0.8296,0.7258,0.006884,0.001178,0.5267,0.9905,HOROZ
51008,896.1,370,178.3,2.075,0.8763,52037,254.8,0.7894,0.9802,0.7982,0.6888,0.007254,0.001007,0.4744,0.9846,HOROZ
51010,883.5,362,180.7,2.003,0.8665,51651,254.8,0.7961,0.9876,0.8212,0.7039,0.007097,0.001075,0.4955,0.9926,HOROZ
51025,900.1,374.3,175.1,2.137,0.8838,51785,254.9,0.7489,0.9853,0.7913,0.681,0.007335,0.0009733,0.4638,0.9913,HOROZ
51028,893.3,362.1,179.7,2.015,0.8681,51763,254.9,0.6276,0.9858,0.8036,0.7039,0.007096,0.001075,0.4955,0.9983,HOROZ
51032,899.9,362.7,180.4,2.01,0.8675,51665,254.9,0.7749,0.9877,0.7919,0.7028,0.007107,0.00107,0.494,0.9931,HOROZ
51032,891.2,363,179.4,2.024,0.8694,51685,254.9,0.6828,0.9874,0.8074,0.7022,0.007113,0.001067,0.4931,0.998,HOROZ
51043,901.2,373.8,174.9,2.138,0.8838,51637,254.9,0.6385,0.9885,0.7898,0.6819,0.007324,0.0009769,0.465,0.994,HOROZ
